Negative,Positive,WC
0.950921,0.049079,28
0.999450,0.000550,20
0.904945,0.095055,19
0.006610,0.993390,20
0.999999,0.000001,24
0.003100,0.996900,24
0.000381,0.999619,21
0.999998,0.000002,24
0.034786,0.965214,24
0.999997,0.000003,19
0.023466,0.976534,22
0.999985,0.000015,22
0.073057,0.926943,22
1.000000,0.000000,21
1.000000,0.000000,25
0.999983,0.000017,22
0.999694,0.000306,23
1.000000,0.000000,21
0.000000,1.000000,23
0.000701,0.999299,19
0.999786,0.000214,25
1.000000,0.000000,23
0.991112,0.008888,27
0.434147,0.565852,17
0.092684,0.907316,19
0.000090,0.999910,21
0.002220,0.997780,20
0.006815,0.993185,21
1.000000,0.000000,20
0.000000,1.000000,25
0.999999,0.000001,20
1.000000,0.000000,22
0.037834,0.962166,22
0.969773,0.030227,24
0.000002,0.999998,20
0.070233,0.929767,25
0.037725,0.962275,21
0.998720,0.001280,20
0.000077,0.999923,21
0.001098,0.998902,17
0.989383,0.010617,19
0.000042,0.999958,19
0.002558,0.997442,16
0.000252,0.999748,9
1.000000,0.000000,14
0.233470,0.766530,15
0.989280,0.010720,13
0.000009,0.999991,8
0.000007,0.999993,10
0.000002,0.999998,6
0.017169,0.982831,11
0.999994,0.000006,8
0.000202,0.999798,11
0.009624,0.990376,22
0.762715,0.237285,18
0.087761,0.912239,18
0.941522,0.058478,18
1.000000,0.000000,23
0.000000,1.000000,17
0.999949,0.000050,22
0.006867,0.993133,13
0.000000,1.000000,20
0.049202,0.950798,22
0.000010,0.999990,16
0.999997,0.000003,11
1.000000,0.000000,14
0.000000,1.000000,6
0.421669,0.578331,13
1.000000,0.000000,10
0.000153,0.999847,14
0.000201,0.999799,21
0.998648,0.001352,19
0.728802,0.271198,20
0.999999,0.000001,22
0.984732,0.015268,23
0.000058,0.999942,25
0.999997,0.000003,23
0.999402,0.000598,28
0.004417,0.995583,24
0.079157,0.920843,23
0.000000,1.000000,28
0.000000,1.000000,21
0.999999,0.000001,25
0.133621,0.866379,19
1.000000,0.000000,23
0.180055,0.819945,22
0.964186,0.035814,24
0.999775,0.000225,23
0.978889,0.021111,26
0.818016,0.181984,26
1.000000,0.000000,25
0.045470,0.954530,23
0.647245,0.352755,26
0.999980,0.000020,19
0.493537,0.506463,1
0.486793,0.513207,15
0.000000,1.000000,21
0.999999,0.000001,24
0.000006,0.999994,26
0.999399,0.000601,24
0.989857,0.010143,29
0.999998,0.000002,21
0.999548,0.000452,23
0.002276,0.997724,21
0.999793,0.000208,24
0.995298,0.004702,27
1.000000,0.000000,25
0.999982,0.000018,21
0.020544,0.979456,22
0.000000,1.000000,21
0.999299,0.000701,24
0.898802,0.101198,19
0.000221,0.999779,25
0.000000,1.000000,28
0.002088,0.997912,26
0.004787,0.995213,23
1.000000,0.000000,21
0.688374,0.311626,16
0.999441,0.000559,16
0.122489,0.877511,23
0.943282,0.056718,22
1.000000,0.000000,23
1.000000,0.000000,21
0.890717,0.109283,21
0.140360,0.859640,20
0.003698,0.996302,21
0.284147,0.715853,24
0.694823,0.305177,24
0.999982,0.000018,12
0.788209,0.211791,28
0.001055,0.998945,8
0.008949,0.991051,22
1.000000,0.000000,25
0.998147,0.001853,14
0.000006,0.999994,21
0.000128,0.999872,21
0.000000,1.000000,25
0.082820,0.917180,21
0.111861,0.888139,21
0.946274,0.053726,27
0.000029,0.999971,22
0.000000,1.000000,19
0.997773,0.002227,22
1.000000,0.000000,20
1.000000,0.000000,18
0.999447,0.000553,23
0.013123,0.986877,22
0.563968,0.436032,22
0.999677,0.000323,22
0.281281,0.718719,22
0.375348,0.624652,28
0.000107,0.999893,20
1.000000,0.000000,22
0.000000,1.000000,18
0.027320,0.972679,23
0.000131,0.999869,21
1.000000,0.000000,27
0.999919,0.000081,26
0.998441,0.001559,27
0.000201,0.999799,24
1.000000,0.000000,21
1.000000,0.000000,19
0.029598,0.970402,21
0.186954,0.813046,18
0.016081,0.983919,22
0.948112,0.051888,13
0.000000,1.000000,16
0.999999,0.000001,21
1.000000,0.000000,27
0.020590,0.979410,14
0.999752,0.000248,19
0.000012,0.999988,21
0.024690,0.975310,22
0.999888,0.000112,23
1.000000,0.000000,21
0.000051,0.999949,21
0.000034,0.999966,20
0.000002,0.999998,23
0.970468,0.029532,6
1.000000,0.000000,9
0.709276,0.290724,25
1.000000,0.000000,22
0.000000,1.000000,26
0.999699,0.000301,10
0.001544,0.998456,6
0.974473,0.025527,22
0.999999,0.000001,21
0.995486,0.004514,26
0.015682,0.984318,22
1.000000,0.000000,24
0.019647,0.980353,20
0.357156,0.642844,23
1.000000,0.000000,24
0.205023,0.794977,24
0.000068,0.999932,23
0.493537,0.506463,1
0.001173,0.998827,20
0.173120,0.826880,24
0.999954,0.000046,23
0.999944,0.000056,27
0.999978,0.000022,24
1.000000,0.000000,24
0.999977,0.000023,25
0.996519,0.003481,21
0.001233,0.998767,24
0.000000,1.000000,20
0.000013,0.999987,20
0.000603,0.999397,27
0.999999,0.000001,26
0.000018,0.999982,29
0.999523,0.000477,30
0.020464,0.979536,22
0.000000,1.000000,23
0.752920,0.247080,26
0.004219,0.995781,26
0.000000,1.000000,21
0.999998,0.000002,23
0.866643,0.133357,25
0.155507,0.844493,27
0.939525,0.060475,21
0.000950,0.999050,24
0.999950,0.000050,12
1.000000,0.000000,15
0.000329,0.999671,18
0.154573,0.845427,20
0.994506,0.005494,10
0.001204,0.998796,9
0.999883,0.000117,18
0.603258,0.396742,26
0.000184,0.999816,28
1.000000,0.000000,27
0.999886,0.000114,28
0.000395,0.999605,28
0.022057,0.977943,27
0.999991,0.000009,33
0.995354,0.004646,35
0.725320,0.274680,24
0.003907,0.996092,26
0.999872,0.000128,10
1.000000,0.000000,14
1.000000,0.000000,26
0.999995,0.000005,25
0.996662,0.003338,22
0.984930,0.015070,26
1.000000,0.000000,29
0.999869,0.000131,36
0.999940,0.000060,23
0.916178,0.083822,25
0.000000,1.000000,26
1.000000,0.000000,21
0.000016,0.999984,20
0.172365,0.827635,29
0.830067,0.169933,24
1.000000,0.000000,30
0.987891,0.012109,19
0.000000,1.000000,26
0.385515,0.614485,23
0.999732,0.000268,21
0.000000,1.000000,20
0.816586,0.183414,23
0.000152,0.999848,21
0.986174,0.013826,22
0.998673,0.001327,7
0.972415,0.027585,33
0.999739,0.000261,36
0.989634,0.010366,20
1.000000,0.000000,17
0.320454,0.679546,26
0.000000,1.000000,26
0.000061,0.999939,22
0.999813,0.000187,19
0.916865,0.083135,22
0.471548,0.528452,22
0.000218,0.999782,24
0.318248,0.681752,28
0.000000,1.000000,20
0.989372,0.010628,22
0.000412,0.999589,25
0.049719,0.950281,24
0.039536,0.960464,17
1.000000,0.000000,20
0.155032,0.844968,24
0.000251,0.999749,21
0.000047,0.999953,23
0.999855,0.000145,21
0.999999,0.000001,23
0.998870,0.001130,26
1.000000,0.000000,16
0.000043,0.999957,16
0.949923,0.050078,19
0.302233,0.697767,22
1.000000,0.000000,24
0.985470,0.014530,16
0.999941,0.000059,21
1.000000,0.000000,20
0.000000,1.000000,25
1.000000,0.000000,23
0.965438,0.034562,21
0.000007,0.999993,23
0.019403,0.980597,28
0.000312,0.999689,26
0.023563,0.976437,26
0.993316,0.006684,22
0.999999,0.000001,5
0.999991,0.000009,7
1.000000,0.000000,20
1.000000,0.000000,23
0.010734,0.989267,17
0.120354,0.879646,23
0.000000,1.000000,22
0.998372,0.001628,30
0.070964,0.929036,36
0.000000,1.000000,28
1.000000,0.000000,26
1.000000,0.000000,26
0.002123,0.997877,20
0.000197,0.999803,21
0.999999,0.000001,22
0.006299,0.993701,27
0.002844,0.997156,11
0.000001,0.999999,14
0.002645,0.997355,24
0.000002,0.999998,27
0.071276,0.928724,20
0.023663,0.976337,20
0.999989,0.000011,21
0.995530,0.004470,23
0.000224,0.999776,17
0.000000,1.000000,21
0.999995,0.000005,20
0.780280,0.219720,21
0.902819,0.097181,20
0.999926,0.000074,21
0.697248,0.302752,25
0.999883,0.000117,28
0.354342,0.645658,27
0.000039,0.999961,28
1.000000,0.000000,21
0.000005,0.999995,21
1.000000,0.000000,25
0.000682,0.999318,23
0.001706,0.998294,17
0.964338,0.035662,24
0.000185,0.999815,23
0.004089,0.995911,19
0.000220,0.999780,19
0.999716,0.000284,21
0.000142,0.999858,9
0.000000,1.000000,11
1.000000,0.000000,21
1.000000,0.000000,23
0.997651,0.002349,36
0.997512,0.002488,16
0.993972,0.006028,21
0.000116,0.999884,25
0.854408,0.145592,25
0.635786,0.364214,22
0.997180,0.002820,19
0.999328,0.000672,16
0.000143,0.999857,24
0.002862,0.997138,22
0.020054,0.979946,21
0.038519,0.961481,19
0.000000,1.000000,26
0.977019,0.022981,24
1.000000,0.000000,23
0.000000,1.000000,20
1.000000,0.000000,23
0.986834,0.013166,25
0.000032,0.999968,26
1.000000,0.000000,24
1.000000,0.000000,22
1.000000,0.000000,25
0.277652,0.722348,22
0.000013,0.999987,22
1.000000,0.000000,17
0.000467,0.999533,18
1.000000,0.000000,25
1.000000,0.000000,23
0.035387,0.964613,25
0.000211,0.999789,21
0.000298,0.999702,23
1.000000,0.000000,26
0.999996,0.000004,21
0.006981,0.993019,21
0.999598,0.000402,24
0.983104,0.016896,25
0.000025,0.999975,22
1.000000,0.000000,24
0.843786,0.156214,26
0.943904,0.056096,27
0.000000,1.000000,22
0.002183,0.997817,25
0.835781,0.164219,19
0.002444,0.997556,22
1.000000,0.000000,17
1.000000,0.000001,17
0.999964,0.000036,11
0.145103,0.854897,13
0.779358,0.220642,22
1.000000,0.000000,21
0.843510,0.156490,24
0.000001,0.999999,25
0.065536,0.934464,16
0.313910,0.686090,7
0.997331,0.002669,7
0.999961,0.000039,21
0.006841,0.993159,22
1.000000,0.000000,30
0.999995,0.000005,20
0.000000,1.000000,22
0.000000,1.000000,19
0.999306,0.000694,20
0.976259,0.023741,23
0.805536,0.194464,24
1.000000,0.000000,27
0.142297,0.857703,19
0.999806,0.000194,24
0.018211,0.981789,24
1.000000,0.000000,26
0.001634,0.998366,18
0.003482,0.996518,23
0.999997,0.000003,22
0.982982,0.017018,18
0.999999,0.000001,21
0.999997,0.000003,23
0.992382,0.007618,24
0.004724,0.995276,20
0.999965,0.000035,18
0.998276,0.001724,25
0.485514,0.514486,27
0.038138,0.961862,24
0.600332,0.399668,11
0.980175,0.019825,10
1.000000,0.000000,23
0.936662,0.063338,20
0.000000,1.000000,21
0.999999,0.000001,17
0.000869,0.999131,17
1.000000,0.000000,21
0.970240,0.029760,25
0.000000,1.000000,24
1.000000,0.000000,23
0.992986,0.007014,21
0.984256,0.015744,22
0.873317,0.126683,27
0.557606,0.442394,24
0.981138,0.018862,25
0.999969,0.000031,23
0.087798,0.912202,20
0.095174,0.904826,19
0.999992,0.000008,24
0.000406,0.999594,26
0.000000,1.000000,18
0.483484,0.516516,18
0.930838,0.069162,14
0.000975,0.999025,18
0.949412,0.050588,22
0.000001,0.999999,18
1.000000,0.000000,15
0.018123,0.981877,23
0.999996,0.000004,21
0.000412,0.999588,23
0.011824,0.988176,20
0.000020,0.999980,19
0.999979,0.000021,29
0.000107,0.999892,20
0.999892,0.000107,20
1.000000,0.000000,25
1.000000,0.000000,31
1.000000,0.000000,18
0.000218,0.999782,20
0.000001,0.999999,21
0.000004,0.999996,25
0.000016,0.999984,21
0.931131,0.068870,22
0.974353,0.025647,23
0.672494,0.327506,22
1.000000,0.000000,22
0.791520,0.208480,23
1.000000,0.000000,19
0.000000,1.000000,17
0.997796,0.002204,18
1.000000,0.000000,20
1.000000,0.000000,21
0.996247,0.003754,22
0.013693,0.986307,18
0.098575,0.901425,20
0.261130,0.738870,19
0.016767,0.983233,21
0.999599,0.000401,12
0.056026,0.943974,14
1.000000,0.000000,25
0.999999,0.000001,21
1.000000,0.000000,14
0.016429,0.983571,22
0.999995,0.000005,18
0.000000,1.000000,18
0.999991,0.000009,21
0.078810,0.921190,19
0.998176,0.001824,21
0.958915,0.041085,23
0.000000,1.000000,28
0.999256,0.000744,21
1.000000,0.000000,25
0.000557,0.999443,23
1.000000,0.000000,26
0.007703,0.992297,23
0.160149,0.839851,22
0.999999,0.000001,24
0.000000,1.000000,22
0.264047,0.735953,19
0.982508,0.017492,38
0.897343,0.102657,6
0.004712,0.995288,7
0.999999,0.000001,24
0.000306,0.999694,21
0.999477,0.000523,26
0.803730,0.196270,19
0.000072,0.999928,19
0.027634,0.972366,16
0.999989,0.000011,23
0.995501,0.004499,20
0.999998,0.000002,23
1.000000,0.000000,25
1.000000,0.000000,23
0.999981,0.000019,22
0.038624,0.961376,29
0.942477,0.057523,4
0.999995,0.000005,19
0.952249,0.047751,21
0.999892,0.000108,21
0.088018,0.911982,22
0.998682,0.001318,16
0.007911,0.992089,21
0.990942,0.009058,30
0.920443,0.079557,30
0.968129,0.031871,17
0.000000,1.000000,25
0.999457,0.000543,23
0.000032,0.999968,24
0.972840,0.027160,20
0.000509,0.999491,15
0.979297,0.020703,11
0.999978,0.000022,24
0.977623,0.022377,17
0.703477,0.296523,22
1.000000,0.000000,22
0.998632,0.001368,18
1.000000,0.000000,19
0.000001,0.999999,20
0.999999,0.000001,16
0.805412,0.194588,19
0.769654,0.230346,27
0.015411,0.984589,25
0.999877,0.000123,24
0.999999,0.000001,20
0.000000,1.000000,22
0.999978,0.000022,26
0.999991,0.000009,22
1.000000,0.000000,15
0.000392,0.999608,25
0.694354,0.305646,15
0.000069,0.999931,19
0.999545,0.000455,21
0.012266,0.987734,7
0.945260,0.054740,7
0.002514,0.997486,20
1.000000,0.000000,27
0.912648,0.087352,23
0.000001,0.999999,21
0.000060,0.999940,21
0.286261,0.713739,29
0.999716,0.000284,32
0.957965,0.042035,23
0.005310,0.994690,22
1.000000,0.000000,21
0.169228,0.830772,24
0.026411,0.973589,27
0.984568,0.015432,24
0.005164,0.994836,26
0.162997,0.837003,23
0.709262,0.290738,20
0.231803,0.768197,24
0.987676,0.012324,20
0.065131,0.934869,19
0.000000,1.000000,17
0.000801,0.999199,20
0.000004,0.999996,49
0.999557,0.000443,22
0.129269,0.870731,21
0.001027,0.998973,20
1.000000,0.000000,20
0.996674,0.003326,21
0.145287,0.854713,22
0.074611,0.925389,23
0.006793,0.993207,20
0.000222,0.999778,18
0.119865,0.880135,22
0.658428,0.341572,20
0.009832,0.990168,20
1.000000,0.000000,23
0.000223,0.999777,15
0.031244,0.968756,24
0.997086,0.002914,30
0.000724,0.999276,25
0.996731,0.003269,26
0.001570,0.998430,27
0.990432,0.009568,24
0.071025,0.928975,28
0.463975,0.536025,23
0.000000,1.000000,25
0.000050,0.999950,24
0.288439,0.711561,24
0.000352,0.999648,22
0.999997,0.000003,26
0.096320,0.903680,23
0.000012,0.999988,23
0.999999,0.000001,20
1.000000,0.000000,20
1.000000,0.000000,21
0.999629,0.000371,23
0.978905,0.021095,21
0.719204,0.280796,21
0.385604,0.614395,25
0.492089,0.507911,27
0.925026,0.074974,27
0.379713,0.620287,18
0.109953,0.890047,27
0.999985,0.000015,25
0.000000,1.000000,46
0.001809,0.998191,21
0.000000,1.000000,48
0.014522,0.985478,18
0.536001,0.463999,22
0.481950,0.518050,20
0.020000,0.980000,21
0.974862,0.025139,16
0.999927,0.000073,26
0.852868,0.147132,17
0.999995,0.000005,24
0.000080,0.999920,19
0.000001,0.999999,20
0.998500,0.001500,21
0.026884,0.973116,18
1.000000,0.000000,28
0.996780,0.003220,19
1.000000,0.000000,22
0.000001,0.999999,21
0.985990,0.014010,22
1.000000,0.000000,24
0.996183,0.003817,21
0.384943,0.615057,21
0.394981,0.605019,21
0.003822,0.996178,18
1.000000,0.000000,22
0.032436,0.967564,23
0.000001,0.999999,27
0.307488,0.692512,23
0.000033,0.999967,12
0.000001,0.999999,15
0.021686,0.978314,22
0.303437,0.696563,22
0.763106,0.236895,24
0.997664,0.002336,26
0.092308,0.907692,23
0.263583,0.736417,22
0.861227,0.138773,24
0.000001,0.999999,25
0.999979,0.000021,21
0.000009,0.999991,22
0.967429,0.032571,22
0.998740,0.001260,21
1.000000,0.000000,24
0.999980,0.000020,23
0.999147,0.000853,18
0.999347,0.000653,24
0.998945,0.001055,22
0.432981,0.567019,13
0.706641,0.293359,23
0.999755,0.000245,25
0.020201,0.979799,26
0.766816,0.233184,23
0.008959,0.991041,22
0.053820,0.946180,25
0.065781,0.934219,26
0.693399,0.306601,23
1.000000,0.000000,27
0.770339,0.229661,29
0.209700,0.790300,24
1.000000,0.000000,21
0.006119,0.993881,19
0.003623,0.996377,24
1.000000,0.000000,26
0.002138,0.997863,14
0.999816,0.000184,16
0.999132,0.000868,30
0.000544,0.999456,34
0.000653,0.999347,20
0.966034,0.033966,22
0.981256,0.018744,23
0.117185,0.882815,22
0.000039,0.999961,26
0.000035,0.999965,21
0.922778,0.077222,23
0.094052,0.905948,21
0.872683,0.127317,22
0.007656,0.992344,21
0.065551,0.934449,23
0.216715,0.783285,21
1.000000,0.000000,23
1.000000,0.000000,19
0.000027,0.999973,26
1.000000,0.000000,17
0.993190,0.006810,17
0.000346,0.999654,10
0.996979,0.003021,22
0.001797,0.998203,23
1.000000,0.000000,31
0.252118,0.747882,23
0.997939,0.002061,22
0.999005,0.000995,26
0.906113,0.093887,22
0.086459,0.913541,23
1.000000,0.000000,17
0.000002,0.999997,19
0.999246,0.000754,25
0.999690,0.000310,22
0.990708,0.009292,18
0.999922,0.000078,20
0.999999,0.000001,22
0.768077,0.231923,25
0.999955,0.000045,18
0.916166,0.083834,20
0.000000,1.000000,20
0.115090,0.884910,21
0.999048,0.000952,21
1.000000,0.000000,24
0.007526,0.992474,19
0.669278,0.330722,22
0.000504,0.999496,21
0.000000,1.000000,22
1.000000,0.000000,26
1.000000,0.000000,28
0.493537,0.506463,1
0.000001,0.999999,5
0.493537,0.506463,1
0.001829,0.998171,7
0.004882,0.995118,26
0.000435,0.999565,29
0.135555,0.864445,20
0.999999,0.000001,22
0.958261,0.041739,24
0.999865,0.000135,20
0.001324,0.998676,27
0.000050,0.999950,24
1.000000,0.000000,25
0.000000,1.000000,24
0.000783,0.999217,24
1.000000,0.000000,19
0.964967,0.035033,19
0.968856,0.031144,23
0.974582,0.025418,26
0.999961,0.000039,26
0.000772,0.999228,21
0.971997,0.028003,20
0.999997,0.000003,24
0.009965,0.990035,25
0.999999,0.000001,23
0.999479,0.000521,19
0.999826,0.000174,16
0.000002,0.999998,19
0.068046,0.931954,23
0.026557,0.973443,24
0.999999,0.000001,25
1.000000,0.000000,22
0.894719,0.105281,23
0.998158,0.001842,25
0.999860,0.000140,23
0.000006,0.999994,24
0.995295,0.004705,22
0.999968,0.000032,18
0.984302,0.015698,20
0.278735,0.721265,21
0.999975,0.000025,27
0.113156,0.886844,20
1.000000,0.000000,24
0.036247,0.963753,26
0.170007,0.829993,21
0.819285,0.180715,20
1.000000,0.000000,24
0.997325,0.002675,16
1.000000,0.000000,20
0.999847,0.000153,20
0.001447,0.998553,24
0.041878,0.958122,16
0.729000,0.271000,21
1.000000,0.000000,24
0.105712,0.894288,20
0.000165,0.999835,25
0.040440,0.959560,20
1.000000,0.000000,27
0.106112,0.893888,23
0.000003,0.999997,17
0.999972,0.000028,21
1.000000,0.000000,23
0.999932,0.000068,21
1.000000,0.000000,21
0.528805,0.471195,25
0.131026,0.868974,26
1.000000,0.000000,22
0.999963,0.000037,8
0.844485,0.155515,21
0.539759,0.460241,20
0.999921,0.000079,21
0.456051,0.543949,22
0.846151,0.153849,26
1.000000,0.000000,25
0.989358,0.010642,26
0.431716,0.568284,21
0.984935,0.015065,20
1.000000,0.000000,22
0.370886,0.629114,22
0.999950,0.000050,24
0.127657,0.872343,24
1.000000,0.000000,30
0.661434,0.338566,20
1.000000,0.000000,24
0.991077,0.008923,23
0.999999,0.000001,18
0.893004,0.106996,24
0.007582,0.992418,24
0.999687,0.000313,31
0.954422,0.045578,25
1.000000,0.000000,24
0.002473,0.997527,24
0.434222,0.565778,19
0.000104,0.999896,20
0.735653,0.264347,24
0.999536,0.000464,22
1.000000,0.000000,20
0.826451,0.173549,20
0.073510,0.926490,24
1.000000,0.000000,21
0.999968,0.000032,23
0.165345,0.834655,19
0.996891,0.003109,24
0.049501,0.950499,22
0.011922,0.988078,24
0.999577,0.000423,24
0.000000,1.000000,28
0.010834,0.989166,30
1.000000,0.000000,25
0.000000,1.000000,22
0.000000,1.000000,25
0.963566,0.036434,23
0.001253,0.998747,27
0.000000,1.000000,23
0.979720,0.020280,23
0.000002,0.999998,12
0.640845,0.359155,20
0.999996,0.000004,24
0.941773,0.058227,16
1.000000,0.000000,26
0.999999,0.000001,18
0.126748,0.873252,20
0.491249,0.508751,21
0.998549,0.001451,20
0.999351,0.000649,21
0.005385,0.994615,23
1.000000,0.000000,23
1.000000,0.000000,22
0.035932,0.964068,26
0.000000,1.000000,26
0.912969,0.087031,25
0.982546,0.017454,22
1.000000,0.000000,17
0.999879,0.000121,22
0.054947,0.945053,19
0.000703,0.999297,27
0.000876,0.999124,22
0.794855,0.205145,21
0.268906,0.731094,24
1.000000,0.000000,25
0.988050,0.011950,22
0.996585,0.003415,29
0.999874,0.000126,32
0.999562,0.000438,21
0.000011,0.999989,26
0.928808,0.071192,22
0.959175,0.040825,20
0.100136,0.899864,18
0.000000,1.000000,23
0.000000,1.000000,18
0.678322,0.321678,23
0.000914,0.999086,20
1.000000,0.000000,21
0.001811,0.998189,21
1.000000,0.000000,35
0.000003,0.999997,22
0.000153,0.999847,19
0.534850,0.465150,24
0.000190,0.999810,25
0.000000,1.000000,22
0.000000,1.000000,23
1.000000,0.000000,24
0.000000,1.000000,21
1.000000,0.000000,11
1.000000,0.000000,11
0.000074,0.999926,20
0.035381,0.964619,22
1.000000,0.000000,17
0.059374,0.940626,19
0.002891,0.997109,26
0.000005,0.999995,27
0.000003,0.999997,20
0.000000,1.000000,27
1.000000,0.000000,27
0.008238,0.991762,20
0.914286,0.085714,21
0.999986,0.000014,24
0.018212,0.981788,25
0.000475,0.999525,23
0.750944,0.249056,21
0.964206,0.035794,21
0.000004,0.999996,21
0.990469,0.009531,23
0.999972,0.000028,21
0.000243,0.999757,22
1.000000,0.000000,27
0.999662,0.000338,20
0.030684,0.969316,21
0.999454,0.000546,23
0.999999,0.000001,27
0.698912,0.301088,25
0.969470,0.030530,27
1.000000,0.000000,26
0.558491,0.441509,26
0.092603,0.907397,18
0.763198,0.236802,18
0.000001,0.999999,22
1.000000,0.000000,25
0.736229,0.263771,18
0.011175,0.988825,18
0.991079,0.008921,24
0.155390,0.844610,23
0.045355,0.954645,21
1.000000,0.000000,27
0.000635,0.999365,20
0.985698,0.014302,20
0.861859,0.138141,22
0.999999,0.000001,25
0.022383,0.977617,17
0.016057,0.983943,19
1.000000,0.000000,24
0.981106,0.018894,25
0.997021,0.002979,28
0.935015,0.064985,24
0.000162,0.999838,26
0.000366,0.999634,22
0.534019,0.465981,19
0.999998,0.000002,19
0.953603,0.046397,23
0.999877,0.000123,15
1.000000,0.000000,18
0.004049,0.995951,14
0.994220,0.005781,15
1.000000,0.000000,21
0.186703,0.813297,18
0.028925,0.971075,13
0.999737,0.000263,27
0.000000,1.000000,21
0.000000,1.000000,19
0.000073,0.999927,20
0.994964,0.005036,23
0.997404,0.002596,22
0.986651,0.013349,19
0.000047,0.999953,22
0.630834,0.369166,1
0.007038,0.992962,27
0.999999,0.000001,22
0.993774,0.006226,24
0.000000,1.000000,19
0.057554,0.942446,21
0.003199,0.996801,25
0.844093,0.155907,28
0.000006,0.999994,22
1.000000,0.000000,20
0.752454,0.247546,27
0.999238,0.000762,30
0.592795,0.407205,23
0.821304,0.178696,27
0.000446,0.999554,19
0.999906,0.000094,21
0.002315,0.997685,16
1.000000,0.000000,18
0.371859,0.628141,24
0.999982,0.000018,19
0.991811,0.008189,28
0.462745,0.537255,19
1.000000,0.000000,19
0.000360,0.999640,20
0.001832,0.998168,22
0.000069,0.999931,24
0.000001,0.999999,22
0.000052,0.999948,11
0.000623,0.999377,21
0.839417,0.160583,21
0.000071,0.999929,24
0.001745,0.998255,28
0.036394,0.963606,24
0.000027,0.999973,25
0.999943,0.000057,18
0.985450,0.014550,26
0.000585,0.999415,16
1.000000,0.000000,21
0.093136,0.906864,26
0.039469,0.960531,23
0.000267,0.999734,16
0.006892,0.993108,24
1.000000,0.000000,19
0.996427,0.003573,19
1.000000,0.000000,23
0.000050,0.999950,23
1.000000,0.000000,20
0.999928,0.000072,5
0.999928,0.000072,5
0.973934,0.026066,24
0.000241,0.999759,23
0.238453,0.761547,21
1.000000,0.000000,20
0.950409,0.049591,20
0.000303,0.999697,21
0.811273,0.188727,22
0.000029,0.999971,25
0.998343,0.001657,27
0.259698,0.740302,21
0.000171,0.999829,17
0.000492,0.999508,19
0.997266,0.002734,24
0.000001,0.999999,12
0.999997,0.000003,26
1.000000,0.000000,18
0.999553,0.000447,25
0.999468,0.000532,23
0.903205,0.096795,22
0.032742,0.967258,23
0.000233,0.999767,22
0.999998,0.000002,18
0.999979,0.000021,22
0.986199,0.013801,22
0.829762,0.170238,20
0.050211,0.949789,25
0.031125,0.968875,29
0.315598,0.684402,34
0.000000,1.000000,22
0.000002,0.999998,20
0.002834,0.997166,23
0.000000,1.000000,19
0.045570,0.954430,21
0.072302,0.927698,20
1.000000,0.000000,28
0.999662,0.000338,24
0.750525,0.249475,19
0.000102,0.999898,26
0.973196,0.026804,25
0.000000,1.000000,23
