Negative,Positive,WC
0.000001,0.999999,22
0.984086,0.015914,24
1.000000,0.000000,24
0.000170,0.999830,21
0.000703,0.999297,22
0.073902,0.926098,26
0.999972,0.000028,8
0.999999,0.000001,12
0.174801,0.825199,12
0.999999,0.000001,15
0.000997,0.999003,23
0.095758,0.904242,23
0.000001,0.999999,21
0.999972,0.000028,23
0.996600,0.003400,23
0.999880,0.000120,20
0.659382,0.340619,20
0.057803,0.942197,19
0.585215,0.414785,23
0.999862,0.000138,28
0.000000,1.000000,20
0.017006,0.982994,23
0.994548,0.005452,22
0.901236,0.098764,23
1.000000,0.000000,28
0.994182,0.005818,31
0.009413,0.990587,20
0.999881,0.000119,16
0.000000,1.000000,15
0.000000,1.000000,21
0.529329,0.470671,22
0.073180,0.926820,22
0.217747,0.782253,23
0.001471,0.998529,22
0.999316,0.000684,26
0.726673,0.273327,21
0.940867,0.059133,24
0.000008,0.999992,25
0.999995,0.000005,26
1.000000,0.000000,22
0.999830,0.000170,24
0.841221,0.158779,24
0.000021,0.999979,21
0.999998,0.000002,20
0.999596,0.000404,20
0.000015,0.999985,21
0.039418,0.960582,22
0.998002,0.001998,20
1.000000,0.000000,17
0.998793,0.001207,22
0.980576,0.019424,20
1.000000,0.000000,22
1.000000,0.000000,20
0.093602,0.906398,22
0.062225,0.937775,21
0.995997,0.004003,23
0.999999,0.000001,22
0.999987,0.000013,21
0.000828,0.999172,25
0.994267,0.005733,26
0.002165,0.997835,27
0.660144,0.339856,24
0.095112,0.904888,26
0.999613,0.000387,26
0.020806,0.979194,24
0.999993,0.000007,29
1.000000,0.000000,29
0.988807,0.011193,27
0.018776,0.981224,25
0.999988,0.000012,28
0.030066,0.969934,27
0.000009,0.999991,22
0.000145,0.999855,22
0.977478,0.022522,18
0.990904,0.009096,17
0.998339,0.001661,18
0.000001,0.999999,20
0.259265,0.740735,23
0.999999,0.000001,23
0.958377,0.041623,23
0.937651,0.062349,27
0.000021,0.999979,24
0.007194,0.992806,27
0.999998,0.000002,23
0.999947,0.000053,17
0.380644,0.619357,21
0.165207,0.834793,21
0.970337,0.029663,26
0.999421,0.000579,26
1.000000,0.000000,25
0.998001,0.001999,11
0.858286,0.141714,18
0.000000,1.000000,19
0.996047,0.003953,23
0.943846,0.056154,21
0.000000,1.000000,26
0.999970,0.000030,22
0.040458,0.959542,25
1.000000,0.000000,20
0.977514,0.022486,22
0.000000,1.000000,20
0.000001,0.999999,22
0.056646,0.943354,22
0.006717,0.993283,21
1.000000,0.000000,19
0.138788,0.861212,20
0.000003,0.999997,21
0.990255,0.009745,8
1.000000,0.000000,14
0.998921,0.001079,19
0.994626,0.005374,21
0.000108,0.999892,22
0.993134,0.006865,24
0.000601,0.999398,25
0.000816,0.999184,22
0.045366,0.954634,22
0.050124,0.949876,21
0.000000,1.000000,22
0.000000,1.000000,23
0.000045,0.999955,26
0.999999,0.000001,21
0.000426,0.999574,20
0.999878,0.000122,20
0.998883,0.001117,25
0.984896,0.015104,24
0.283901,0.716099,25
0.103513,0.896487,29
0.999942,0.000058,21
0.999998,0.000002,22
0.798284,0.201716,25
1.000000,0.000000,26
1.000000,0.000000,26
0.999649,0.000351,7
0.122351,0.877649,11
1.000000,0.000000,22
0.253028,0.746972,21
0.999774,0.000226,21
0.000000,1.000000,21
0.630834,0.369166,1
0.000000,1.000000,24
0.797058,0.202942,21
0.957904,0.042096,18
0.296947,0.703053,18
0.000623,0.999377,7
0.193273,0.806727,21
1.000000,0.000000,23
0.032290,0.967710,23
0.000000,1.000000,22
0.000030,0.999970,17
0.000016,0.999984,20
0.999732,0.000268,19
0.000000,1.000000,21
1.000000,0.000000,29
0.999041,0.000958,31
0.999526,0.000474,15
0.965782,0.034218,20
0.018799,0.981201,12
1.000000,0.000000,22
0.999699,0.000301,25
0.999998,0.000002,23
0.000033,0.999967,20
0.000000,1.000000,24
0.990877,0.009123,21
0.000118,0.999882,23
0.011472,0.988528,25
1.000000,0.000000,23
0.996770,0.003230,24
1.000000,0.000000,28
1.000000,0.000000,22
1.000000,0.000000,23
1.000000,0.000000,21
0.000001,0.999999,23
0.998818,0.001182,25
0.757639,0.242361,21
0.100380,0.899620,20
0.000016,0.999984,22
0.048906,0.951095,16
0.999727,0.000273,21
0.987477,0.012523,19
0.000005,0.999995,24
0.047547,0.952453,22
0.952920,0.047080,21
0.930997,0.069003,21
0.999998,0.000002,24
0.001707,0.998293,9
0.000073,0.999927,12
0.004073,0.995927,20
0.416498,0.583502,17
0.766677,0.233323,22
1.000000,0.000000,21
0.334350,0.665649,25
0.986127,0.013873,19
0.977885,0.022115,22
1.000000,0.000000,23
0.999863,0.000137,24
0.927706,0.072294,22
0.986068,0.013932,24
0.965016,0.034984,18
0.997664,0.002336,22
0.000244,0.999756,23
0.999629,0.000371,21
0.988253,0.011747,21
0.999982,0.000018,21
0.027880,0.972120,23
0.217188,0.782812,23
0.935121,0.064879,24
0.088151,0.911849,14
0.000375,0.999625,18
0.362912,0.637088,21
0.999921,0.000079,26
0.170729,0.829271,3
0.000000,1.000000,18
0.002410,0.997590,22
0.824302,0.175698,23
0.996056,0.003944,8
0.999988,0.000012,23
0.000002,0.999998,13
0.999999,0.000001,24
0.213700,0.786301,21
0.940270,0.059730,24
0.998878,0.001122,20
0.000030,0.999970,23
1.000000,0.000000,24
0.995168,0.004832,22
1.000000,0.000000,22
0.000246,0.999754,26
0.999914,0.000086,23
0.908763,0.091237,24
0.000161,0.999839,29
0.000798,0.999202,25
0.882783,0.117217,19
1.000000,0.000000,22
0.992630,0.007370,22
0.000000,1.000000,22
1.000000,0.000000,21
0.997906,0.002094,24
0.997973,0.002027,19
0.000000,1.000000,21
0.000112,0.999888,27
0.974856,0.025144,24
0.999997,0.000003,23
0.000009,0.999991,23
1.000000,0.000000,25
0.000001,0.999999,22
0.000000,1.000000,24
0.394915,0.605085,26
0.346955,0.653045,29
0.004606,0.995394,23
0.999691,0.000309,23
0.076928,0.923072,24
0.965505,0.034495,25
0.986652,0.013348,26
0.999933,0.000067,25
0.000027,0.999973,23
1.000000,0.000000,26
0.015807,0.984193,10
0.007680,0.992320,14
0.080792,0.919208,16
0.041033,0.958967,10
0.999997,0.000002,23
1.000000,0.000000,22
0.378623,0.621377,16
0.042444,0.957556,18
0.014101,0.985899,21
0.000000,1.000000,22
0.232410,0.767590,25
0.000066,0.999934,22
0.006515,0.993485,24
0.999837,0.000163,21
0.139720,0.860280,20
0.730713,0.269287,21
0.895889,0.104111,21
0.000072,0.999928,21
0.999979,0.000021,19
0.916580,0.083420,25
0.000001,0.999999,24
0.000174,0.999826,22
0.796214,0.203786,21
0.936956,0.063043,25
0.000094,0.999906,22
1.000000,0.000000,25
0.002299,0.997701,20
0.998096,0.001904,19
0.980207,0.019793,21
0.000031,0.999969,23
1.000000,0.000000,23
0.993063,0.006937,20
0.000004,0.999996,18
0.180904,0.819096,20
0.390062,0.609938,22
0.001472,0.998528,22
0.999941,0.000059,17
0.171970,0.828030,22
0.000821,0.999179,28
0.836335,0.163665,30
0.000010,0.999990,20
0.000004,0.999996,19
1.000000,0.000000,18
0.002531,0.997469,27
0.004939,0.995061,26
0.983163,0.016837,24
0.010187,0.989813,18
0.078971,0.921029,22
1.000000,0.000000,23
0.996812,0.003188,21
1.000000,0.000000,18
0.005970,0.994030,17
0.092406,0.907594,21
0.993267,0.006733,24
0.999993,0.000007,22
0.999672,0.000328,19
0.090748,0.909252,20
0.000041,0.999959,25
0.000897,0.999103,27
1.000000,0.000000,23
0.794076,0.205924,23
0.999976,0.000024,26
0.004561,0.995439,24
0.986156,0.013844,25
0.998556,0.001444,25
0.000602,0.999398,22
0.995586,0.004414,22
1.000000,0.000000,21
1.000000,0.000000,27
0.025245,0.974755,20
0.438123,0.561877,21
0.999990,0.000010,14
0.820573,0.179427,18
0.998618,0.001381,8
0.912199,0.087801,21
0.000000,1.000000,19
1.000000,0.000000,24
0.003384,0.996616,24
1.000000,0.000000,24
0.000213,0.999787,24
0.999991,0.000009,17
0.999835,0.000165,23
0.999877,0.000123,27
0.000000,1.000000,15
0.000000,1.000000,19
1.000000,0.000000,19
0.999159,0.000841,23
0.974457,0.025543,23
0.000010,0.999990,10
0.000002,0.999998,16
1.000000,0.000000,22
1.000000,0.000000,25
0.000000,1.000000,25
0.922853,0.077146,21
1.000000,0.000000,72
0.999999,0.000001,19
0.954004,0.045996,20
0.003690,0.996310,20
0.000000,1.000000,21
0.999971,0.000029,27
1.000000,0.000000,28
0.000002,0.999998,5
0.002500,0.997500,22
0.003898,0.996102,26
0.000103,0.999897,21
0.082726,0.917274,22
0.999996,0.000004,24
1.000000,0.000000,25
0.000000,1.000000,14
0.991682,0.008318,18
0.950428,0.049572,28
0.337324,0.662676,24
1.000000,0.000000,23
0.085661,0.914339,24
1.000000,0.000000,23
0.999791,0.000209,23
0.779893,0.220107,25
1.000000,0.000000,23
0.978659,0.021341,29
0.061501,0.938499,20
0.853081,0.146919,19
1.000000,0.000000,25
0.002434,0.997566,30
0.000036,0.999964,23
0.999999,0.000001,29
0.688910,0.311090,22
0.991352,0.008648,24
0.011139,0.988861,24
0.477571,0.522429,22
0.999999,0.000001,21
0.872240,0.127760,22
0.894274,0.105726,22
1.000000,0.000000,25
0.000000,1.000000,19
1.000000,0.000000,19
0.011834,0.988166,21
1.000000,0.000000,18
1.000000,0.000000,18
0.537319,0.462681,25
0.999797,0.000203,24
0.880028,0.119972,25
0.000000,1.000000,25
0.384174,0.615826,25
0.993490,0.006510,25
0.011641,0.988359,22
0.975415,0.024585,24
0.735834,0.264166,17
0.022515,0.977485,21
0.170729,0.829271,3
0.999969,0.000031,20
0.954171,0.045829,19
0.137079,0.862921,22
0.000017,0.999983,21
0.000006,0.999994,27
0.999984,0.000016,25
0.357442,0.642558,27
0.999943,0.000057,26
0.999610,0.000390,21
0.000451,0.999549,23
0.992157,0.007843,21
0.020805,0.979195,27
0.996579,0.003421,19
0.999999,0.000001,18
0.000000,1.000000,23
0.000000,1.000000,20
0.999994,0.000006,22
0.968384,0.031616,21
0.099143,0.900857,19
0.999610,0.000390,21
0.896438,0.103562,20
0.000069,0.999931,21
0.000011,0.999989,23
0.000465,0.999535,22
0.999679,0.000321,24
1.000000,0.000000,22
0.000000,1.000000,23
0.999985,0.000015,25
1.000000,0.000000,21
0.999991,0.000009,25
0.999939,0.000061,22
0.000000,1.000000,19
0.992658,0.007342,19
0.428642,0.571358,27
0.999914,0.000086,21
0.000030,0.999970,23
1.000000,0.000000,23
0.009587,0.990413,26
0.999995,0.000005,20
0.714203,0.285797,23
0.000000,1.000000,24
0.999935,0.000065,24
0.971676,0.028324,25
0.000000,1.000000,24
1.000000,0.000000,29
0.012532,0.987468,26
0.999995,0.000005,21
1.000000,0.000000,22
0.000075,0.999925,21
0.999767,0.000233,23
1.000000,0.000000,20
1.000000,0.000000,23
0.994158,0.005842,14
0.002744,0.997256,17
0.165181,0.834819,23
0.998844,0.001156,22
0.999204,0.000797,22
0.999806,0.000194,22
1.000000,0.000000,26
0.999410,0.000590,23
0.033705,0.966295,24
0.000138,0.999862,21
0.028245,0.971755,23
0.009637,0.990363,22
0.008515,0.991485,19
0.000015,0.999985,17
0.108641,0.891359,20
1.000000,0.000000,26
0.965729,0.034271,26
0.999942,0.000058,24
1.000000,0.000000,24
0.085267,0.914733,22
0.001890,0.998110,13
0.059598,0.940402,16
0.000177,0.999823,6
0.001561,0.998439,6
0.000193,0.999807,12
0.003680,0.996320,12
0.733031,0.266969,25
0.002558,0.997442,20
0.000001,0.999999,23
0.019710,0.980290,29
0.000920,0.999080,16
0.000001,0.999999,19
0.000557,0.999443,18
0.000786,0.999214,13
0.000000,1.000000,18
0.999969,0.000031,14
0.001053,0.998946,16
0.060936,0.939064,18
1.000000,0.000000,23
0.998537,0.001463,12
1.000000,0.000000,11
1.000000,0.000000,16
0.986360,0.013640,22
0.992864,0.007136,19
0.757765,0.242235,21
0.000026,0.999974,26
0.001624,0.998376,25
0.411378,0.588622,22
0.000000,1.000000,22
0.923297,0.076703,22
1.000000,0.000000,10
0.999975,0.000025,17
0.000000,1.000000,12
0.002999,0.997001,19
0.644679,0.355321,17
0.019742,0.980258,19
0.000001,0.999999,25
1.000000,0.000000,24
1.000000,0.000000,18
0.103469,0.896531,19
0.108251,0.891749,25
1.000000,0.000000,24
0.001867,0.998133,23
1.000000,0.000000,24
0.999226,0.000774,21
1.000000,0.000000,24
0.999998,0.000002,24
0.000000,1.000000,25
1.000000,0.000000,22
0.987865,0.012135,21
0.893780,0.106220,20
0.938261,0.061739,18
0.999978,0.000022,24
0.495796,0.504204,23
1.000000,0.000000,18
0.000219,0.999781,18
0.004756,0.995244,19
0.000000,1.000000,22
0.059070,0.940930,19
0.000000,1.000000,19
0.000001,0.999999,15
1.000000,0.000000,22
1.000000,0.000000,25
0.001059,0.998941,24
0.989565,0.010435,21
1.000000,0.000000,27
0.000295,0.999705,20
0.999999,0.000001,25
0.976382,0.023618,11
0.000011,0.999989,10
0.000000,1.000000,7
0.000000,1.000000,6
0.944605,0.055395,12
0.006548,0.993452,17
0.999975,0.000025,14
0.998527,0.001473,17
0.999982,0.000018,31
0.803999,0.196001,27
0.000411,0.999589,27
0.999594,0.000406,20
0.499426,0.500574,26
0.000703,0.999297,28
1.000000,0.000001,11
0.000069,0.999931,22
0.000369,0.999631,21
0.773384,0.226616,23
0.000767,0.999233,22
0.000162,0.999838,14
0.999992,0.000008,19
0.015581,0.984419,25
0.025109,0.974891,23
0.000364,0.999635,24
0.999899,0.000101,18
0.925397,0.074604,22
0.874506,0.125494,19
0.000024,0.999976,17
0.002886,0.997114,21
0.985087,0.014913,23
0.002932,0.997068,19
0.024442,0.975558,25
0.999810,0.000190,22
0.591863,0.408137,24
0.999925,0.000075,25
0.627933,0.372067,4
0.998377,0.001623,6
0.040823,0.959177,3
0.677875,0.322125,4
0.995714,0.004285,4
0.090656,0.909344,5
0.125883,0.874117,13
0.564112,0.435888,16
0.000001,0.999999,17
0.000005,0.999995,20
0.386655,0.613345,22
0.589607,0.410393,23
0.029175,0.970825,23
0.003541,0.996459,21
0.138071,0.861929,23
1.000000,0.000000,28
0.999976,0.000024,23
0.999925,0.000075,25
0.390068,0.609932,22
0.958635,0.041365,26
0.000000,1.000000,20
0.999447,0.000553,24
0.000000,1.000000,16
0.995267,0.004733,16
0.000063,0.999937,21
0.000000,1.000000,16
0.490196,0.509804,19
0.002417,0.997583,19
0.554465,0.445535,9
0.000055,0.999945,13
1.000000,0.000000,25
0.985858,0.014142,24
0.239254,0.760746,22
1.000000,0.000000,20
1.000000,0.000000,21
0.711787,0.288213,22
0.000636,0.999364,22
0.998920,0.001080,17
0.999984,0.000017,17
0.001620,0.998380,21
0.995384,0.004616,20
0.895579,0.104421,23
0.999972,0.000028,27
0.700979,0.299021,14
0.000004,0.999996,17
0.000001,0.999999,19
0.603681,0.396319,24
0.999995,0.000005,25
0.999137,0.000864,23
0.003383,0.996617,25
0.000001,0.999999,24
1.000000,0.000000,25
0.000033,0.999967,26
0.006862,0.993138,19
0.268795,0.731205,20
1.000000,0.000000,21
0.000014,0.999986,25
0.999389,0.000611,21
1.000000,0.000000,21
0.005942,0.994058,24
0.000000,1.000000,23
0.006270,0.993730,18
0.933728,0.066272,20
0.596560,0.403440,16
0.999726,0.000274,22
0.998938,0.001062,21
0.008749,0.991251,20
0.533792,0.466208,23
0.000006,0.999994,10
0.999999,0.000001,18
1.000000,0.000000,23
0.000009,0.999991,17
0.999778,0.000222,18
0.000000,1.000000,11
1.000000,0.000000,12
0.999931,0.000069,25
0.999976,0.000024,21
0.999977,0.000023,24
0.864037,0.135963,19
0.143125,0.856875,20
0.889494,0.110506,23
0.982610,0.017390,18
0.000000,1.000000,38
0.000018,0.999982,41
0.000000,1.000000,21
0.029935,0.970065,23
1.000000,0.000000,20
0.999883,0.000117,22
1.000000,0.000000,18
0.165335,0.834665,20
0.040630,0.959370,20
0.926195,0.073805,22
0.000021,0.999979,22
0.999998,0.000002,24
0.049890,0.950110,19
1.000000,0.000000,18
0.881674,0.118326,20
0.000001,1.000000,22
1.000000,0.000000,22
0.884371,0.115629,22
0.818282,0.181718,20
0.996754,0.003246,25
0.688841,0.311159,24
0.967138,0.032862,20
0.000813,0.999187,21
0.903212,0.096788,22
1.000000,0.000000,23
0.000001,0.999999,9
0.000049,0.999951,5
0.999987,0.000013,21
0.996902,0.003098,21
0.896718,0.103282,20
0.999978,0.000022,20
0.000004,0.999996,16
0.998235,0.001765,22
0.158736,0.841264,23
0.000000,1.000000,25
0.012792,0.987208,24
0.008697,0.991303,22
0.000688,0.999312,21
0.055918,0.944082,22
1.000000,0.000000,25
0.000003,0.999997,21
0.000001,0.999999,23
0.001524,0.998476,17
0.000000,1.000000,21
0.000000,1.000000,20
0.000149,0.999851,18
0.988728,0.011272,21
0.677706,0.322294,23
0.185535,0.814465,21
0.005417,0.994583,7
0.996009,0.003991,14
0.000000,1.000000,21
0.071532,0.928468,19
0.003553,0.996447,23
0.999690,0.000310,22
0.022607,0.977393,21
0.997299,0.002701,23
0.999951,0.000049,21
0.000000,1.000000,19
0.735273,0.264727,25
0.473974,0.526026,24
0.826888,0.173112,21
0.873938,0.126062,25
0.999666,0.000334,17
0.416855,0.583145,19
0.000043,0.999957,23
0.999869,0.000131,20
0.000058,0.999942,23
0.000000,1.000000,20
0.000000,1.000000,19
0.999897,0.000103,20
0.943788,0.056212,15
0.999992,0.000008,21
0.999854,0.000146,20
1.000000,0.000000,26
0.000000,1.000000,14
1.000000,0.000000,23
0.878626,0.121374,22
0.046367,0.953633,25
0.325632,0.674368,21
0.713409,0.286591,19
1.000000,0.000000,20
0.999999,0.000001,22
0.996066,0.003934,22
0.243470,0.756530,18
0.999688,0.000313,19
1.000000,0.000000,22
0.999992,0.000008,21
0.112368,0.887632,21
0.003211,0.996789,20
0.999970,0.000030,23
1.000000,0.000000,24
1.000000,0.000000,24
0.999904,0.000096,25
0.000055,0.999945,19
0.850472,0.149528,17
0.000107,0.999893,25
0.821622,0.178378,29
0.000000,1.000000,17
0.000117,0.999883,19
0.692871,0.307129,15
0.486398,0.513602,19
1.000000,0.000000,25
0.000000,1.000000,25
0.000005,0.999995,24
1.000000,0.000000,20
0.746546,0.253454,20
0.999974,0.000026,12
0.974227,0.025773,20
0.999858,0.000142,25
0.991877,0.008123,35
0.001061,0.998939,19
1.000000,0.000000,21
1.000000,0.000000,24
0.017628,0.982372,10
0.000978,0.999022,17
0.014696,0.985304,21
0.000000,1.000000,23
0.004594,0.995406,16
0.999978,0.000022,19
0.001924,0.998075,12
0.998008,0.001992,18
0.000149,0.999851,19
0.009952,0.990048,15
0.000001,0.999999,17
0.000002,0.999998,15
0.001096,0.998904,21
1.000000,0.000000,26
1.000000,0.000000,15
1.000000,0.000000,17
0.998675,0.001325,26
0.153332,0.846668,25
0.999570,0.000430,23
0.999998,0.000002,23
0.049240,0.950760,20
0.010233,0.989767,20
0.008176,0.991824,20
0.999834,0.000166,28
0.997071,0.002929,22
0.504756,0.495244,20
0.000016,0.999984,21
0.000004,0.999996,26
0.147696,0.852304,29
0.975790,0.024210,16
0.000001,0.999999,18
0.999999,0.000001,15
0.000334,0.999666,21
0.000000,1.000000,21
0.022684,0.977316,23
0.999994,0.000006,19
0.905365,0.094635,23
0.000000,1.000000,24
0.990782,0.009218,22
0.999997,0.000003,19
0.000016,0.999984,20
0.000000,1.000000,23
0.999488,0.000512,22
0.000000,1.000000,21
0.815037,0.184963,23
0.987134,0.012866,25
1.000000,0.000000,21
0.322637,0.677363,21
0.904055,0.095945,18
1.000000,0.000000,29
0.044381,0.955619,24
0.999891,0.000109,25
0.985745,0.014255,22
0.000016,0.999984,23
0.999999,0.000001,19
0.999424,0.000576,36
1.000000,0.000000,9
1.000000,0.000000,12
0.999920,0.000080,23
0.999851,0.000149,27
0.000062,0.999938,21
0.998674,0.001326,25
0.861097,0.138903,25
0.001676,0.998324,25
0.001159,0.998841,22
0.002083,0.997917,18
0.431049,0.568951,22
0.011013,0.988987,19
0.001019,0.998980,19
0.027620,0.972380,22
0.000006,0.999994,24
0.000000,1.000000,23
0.000981,0.999019,23
0.999977,0.000023,21
0.959565,0.040435,24
0.971127,0.028873,21
0.000725,0.999275,23
0.995385,0.004615,19
0.326399,0.673601,22
0.999979,0.000021,23
1.000000,0.000000,27
0.009925,0.990075,18
0.898290,0.101710,20
0.997981,0.002019,16
0.017526,0.982474,24
0.165356,0.834644,25
0.996709,0.003291,22
0.884136,0.115864,26
0.105272,0.894728,26
0.077252,0.922748,19
0.702072,0.297928,26
0.411360,0.588640,20
0.999283,0.000717,20
1.000000,0.000000,23
1.000000,0.000000,22
0.789888,0.210112,25
0.996755,0.003245,25
1.000000,0.000000,19
0.999982,0.000018,23
0.121898,0.878102,19
0.992930,0.007070,26
0.946400,0.053600,22
1.000000,0.000000,21
1.000000,0.000000,20
0.999992,0.000008,13
0.000553,0.999447,18
0.999929,0.000071,16
0.000813,0.999187,19
0.000004,0.999996,22
0.279730,0.720270,19
0.495627,0.504373,18
0.000189,0.999811,20
0.000000,1.000000,19
0.055731,0.944269,16
0.000000,1.000000,26
0.828705,0.171295,28
0.999983,0.000017,21
1.000000,0.000000,23
0.926619,0.073381,15
0.110762,0.889238,15
0.746981,0.253019,17
0.000264,0.999736,23
1.000000,0.000000,21
0.999991,0.000009,24
0.892186,0.107814,25
0.999973,0.000027,23
0.020994,0.979006,21
1.000000,0.000000,26
0.000038,0.999962,14
0.910031,0.089969,20
0.078704,0.921296,23
0.024071,0.975929,23
0.983556,0.016444,26
0.957316,0.042684,20
0.987204,0.012796,24
0.030640,0.969360,27
0.000000,1.000000,28
0.997755,0.002245,17
0.961421,0.038579,22
0.000001,0.999999,22
0.000343,0.999657,24
0.999192,0.000808,28
1.000000,0.000000,17
0.695193,0.304807,23
0.176908,0.823092,13
0.952623,0.047377,16
1.000000,0.000000,16
0.999991,0.000009,17
1.000000,0.000000,28
0.994702,0.005298,22
0.999622,0.000378,21
0.003231,0.996769,21
0.996982,0.003018,15
0.986707,0.013293,18
0.002127,0.997873,21
0.124702,0.875298,20
0.000091,0.999909,24
0.074222,0.925778,26
0.865378,0.134622,21
0.999854,0.000146,23
0.995222,0.004778,20
0.999959,0.000041,23
0.920835,0.079165,23
0.024514,0.975486,24
0.000013,0.999987,19
0.999509,0.000491,26
1.000000,0.000000,20
0.999542,0.000458,20
1.000000,0.000000,16
1.000000,0.000000,18
0.996630,0.003370,22
0.000001,0.999999,23
0.999426,0.000574,17
0.998856,0.001144,22
0.999996,0.000004,23
0.002803,0.997197,22
1.000000,0.000000,18
0.984674,0.015326,20
0.992749,0.007251,30
0.998033,0.001967,27
0.048284,0.951716,21
0.169775,0.830225,25
0.821528,0.178472,20
0.999484,0.000516,19
0.998728,0.001272,19
0.000000,1.000000,19
0.919844,0.080156,25
0.004989,0.995011,24
0.999381,0.000619,23
0.000092,0.999908,13
0.425387,0.574613,26
0.000373,0.999627,27
1.000000,0.000000,25
0.000000,1.000000,23
0.956600,0.043400,21
0.026397,0.973603,24
0.955165,0.044835,19
0.991896,0.008104,22
0.000024,0.999976,31
1.000000,0.000000,25
0.999868,0.000132,23
0.999998,0.000002,22
0.999648,0.000352,21
0.993687,0.006313,25
1.000000,0.000000,26
0.999946,0.000054,20
1.000000,0.000000,25
0.003229,0.996771,27
0.999982,0.000018,24
1.000000,0.000000,22
0.944807,0.055193,19
0.000004,0.999996,18
0.000278,0.999722,20
1.000000,0.000000,21
0.000000,1.000000,18
0.999933,0.000067,12
0.000307,0.999693,14
0.999997,0.000003,8
0.000001,0.999999,15
0.999310,0.000690,17
1.000000,0.000000,21
0.004132,0.995868,19
1.000000,0.000000,20
0.053451,0.946549,20
0.019317,0.980682,19
0.995249,0.004751,24
0.090182,0.909818,22
0.020197,0.979803,16
1.000000,0.000000,21
0.801001,0.198999,23
0.026338,0.973662,25
1.000000,0.000000,28
0.745745,0.254255,19
0.776296,0.223704,20
0.999865,0.000135,20
0.000000,1.000000,21
0.059540,0.940460,21
0.998180,0.001820,22
1.000000,0.000000,24
0.552732,0.447268,19
0.011495,0.988505,19
0.924667,0.075333,22
0.001503,0.998497,20
0.915395,0.084605,23
0.009632,0.990368,30
0.049361,0.950639,7
1.000000,0.000000,14
0.000310,0.999690,19
0.999999,0.000001,18
0.108370,0.891630,22
0.016913,0.983087,22
0.995470,0.004530,12
0.974606,0.025394,13
0.991255,0.008745,22
0.000483,0.999517,19
0.913320,0.086680,20
0.072603,0.927397,19
0.999827,0.000173,18
1.000000,0.000000,24
0.919438,0.080562,19
0.470741,0.529259,22
0.000027,0.999973,12
0.965837,0.034163,22
1.000000,0.000000,20
0.005885,0.994115,26
0.881741,0.118259,17
0.291307,0.708693,16
0.000030,0.999970,15
0.833305,0.166695,14
0.999990,0.000010,21
0.000089,0.999911,21
1.000000,0.000000,28
0.999978,0.000022,29
1.000000,0.000000,15
0.999933,0.000067,23
1.000000,0.000000,25
1.000000,0.000000,16
0.871564,0.128436,22
1.000000,0.000000,30
0.999831,0.000169,23
0.000000,1.000000,21
0.999991,0.000009,22
0.000061,0.999939,26
0.000006,0.999994,20
0.000000,1.000000,23
0.000000,1.000000,28
0.997775,0.002225,23
0.000000,1.000000,20
0.000335,0.999665,24
1.000000,0.000000,15
1.000000,0.000000,13
0.000092,0.999908,23
0.000000,1.000000,27
